"time","open","high","low","close","MA1","MA2","MA3"
1617775200,"1,18741","1,18819","1,18638","1,18702","1,17736555","1,1860145","1,1871"
1617778800,"1,18702","1,18818","1,18651","1,1879","1,17741725","1,1863815","1,18716625"
1617782400,"1,1879","1,18875","1,18658","1,18861","1,1774693","1,186668","1,18734"
1617786000,"1,18861","1,18897","1,18772","1,18843","1,1775197","1,1868925","1,18748"
1617789600,"1,18843","1,18984","1,18827","1,18923","1,177576","1,1871625","1,187795"
1617793200,"1,18923","1,18971","1,18865","1,18892","1,17763","1,1873535","1,188075"
1617796800,"1,18892","1,18894","1,1877","1,18846","1,17768405","1,187499","1,1882475"
1617800400,"1,18846","1,1898","1,18824","1,18917","1,1777382","1,18768","1,1884675"
1617804000,"1,18917","1,19148","1,1888","1,19005","1,1777968","1,187827","1,18884625"
1617807600,"1,19005","1,19035","1,18871","1,18892","1,177848","1,1879045","1,18897375"
1617811200,"1,18892","1,18903","1,18818","1,18823","1,1778955","1,1879465","1,18892625"
1617814800,"1,18823","1,18867","1,18802","1,18824","1,17794045","1,188005","1,1889025"
1617818400,"1,18824","1,18857","1,18646","1,18657","1,17798225","1,1879765","1,18857"
1617822000,"1,18657","1,18728","1,18607","1,18722","1,1780314","1,187969","1,1883575"
1617825600,"1,18722","1,18748","1,18621","1,18621","1,1780743","1,1879185","1,18807625"
1617829200,"1,18621","1,18692","1,1862","1,18686","1,1781167","1,187896","1,1877875"
1617832800,"1,18686","1,18732","1,18686","1,187","1,17815665","1,1879105","1,18740625"
1617836400,"1,187","1,18735","1,18679","1,18724","1,1781946","1,1879385","1,18719625"
1617840000,"1,18724","1,1874","1,18655","1,18665","1,1782285","1,187917","1,18699875"
1617843600,"1,18665","1,18694","1,18608","1,18664","1,1782666","1,1878785","1,18679875"
1617847200,"1,18664","1,18703","1,18629","1,18698","1,17830685","1,1878765","1,18685"
1617850800,"1,18698","1,18739","1,18697","1,1871","1,1783435","1,1878365","1,186835"
1617854400,"1,1871","1,18727","1,18695","1,18727","1,17838335","1,1877695","1,1869675"
1617858000,"1,18727","1,1881","1,18722","1,1873","1,17842495","1,187713","1,1870225"
1617861600,"1,1873","1,18817","1,18672","1,18814","1,17847015","1,1876585","1,187165"
1617865200,"1,18814","1,18929","1,1877","1,18838","1,1785183","1,1876315","1,1873075"
1617868800,"1,18838","1,18841","1,1875","1,18812","1,17856865","1,1876145","1,18749125"
1617872400,"1,18812","1,18815","1,18645","1,18646","1,17860825","1,187479","1,18746875"
1617876000,"1,18646","1,18685","1,18617","1,1862","1,17864395","1,1872865","1,18737125"
1617879600,"1,1862","1,18843","1,18617","1,18798","1,17869075","1,1872395","1,18748125"
1617883200,"1,18798","1,18949","1,18711","1,18926","1,17874765","1,187291","1,18773"
1617886800,"1,18926","1,19103","1,18835","1,1897","1,1788083","1,187364","1,18803"
1617890400,"1,1897","1,19075","1,18934","1,1899","1,17886745","1,1875305","1,18825"
1617894000,"1,1899","1,19083","1,18985","1,19037","1,17892595","1,187688","1,18849875"
1617897600,"1,19037","1,19275","1,19031","1,19216","1,1790035","1,1879855","1,18900375"
1617901200,"1,19216","1,19232","1,19173","1,1918","1,1790751","1,1882325","1,18967125"
1617904800,"1,1918","1,19183","1,19133","1,19169","1,17914795","1,188467","1,1903575"
1617908400,"1,19169","1,19173","1,19119","1,19134","1,17921435","1,188672","1,1907775"
1617912000,"1,19134","1,19175","1,19123","1,19126","1,1792779","1,1889025","1,1910275"
1617915600,"1,19126","1,19185","1,19101","1,19142","1,17934615","1,1891415","1,1912425"
1617919200,"1,19142","1,19157","1,19106","1,1915","1,17942195","1,1893675","1,1914425"
1617922800,"1,1915","1,19183","1,19133","1,19154","1,1794906","1,1895895","1,19158875"
1617926400,"1,19154","1,19201","1,19138","1,19192","1,1795634","1,189822","1,19155875"
1617930000,"1,19192","1,19201","1,1907","1,19103","1,1796335","1,1900085","1,1914625"
1617933600,"1,19103","1,19103","1,19041","1,19054","1,1797045","1,1901285","1,19131875"
1617937200,"1,19054","1,19077","1,1903","1,19068","1,179774","1,1902435","1,19123625"
1617940800,"1,19068","1,19068","1,19033","1,1904","1,179844","1,1903575","1,19112875"
1617944400,"1,1904","1,19044","1,18926","1,18928","1,17990735","1,1904985","1,19086125"
1617948000,"1,18928","1,18991","1,18845","1,18913","1,17996935","1,190645","1,190565"
1617951600,"1,18913","1,18989","1,18871","1,18987","1,18003445","1,1907395","1,19035625"
1617955200,"1,18987","1,1899","1,18839","1,18857","1,1800921","1,190705","1,1899375"
1617958800,"1,18857","1,18956","1,1885","1,1892","1,18015185","1,19068","1,18970875"
1617962400,"1,1892","1,18952","1,18824","1,18838","1,1802113","1,190604","1,18943875"
1617966000,"1,18838","1,19003","1,18816","1,1895","1,18027535","1,1905605","1,18929125"
1617969600,"1,1895","1,18957","1,18671","1,18759","1,18033125","1,190332","1,18894"
1617973200,"1,18759","1,18896","1,18705","1,18838","1,18039265","1,190161","1,1888275"
1617976800,"1,18838","1,18983","1,18822","1,18894","1,18046365","1,1900235","1,18880375"
1617980400,"1,18894","1,18961","1,18825","1,18961","1,18054395","1,189937","1,18877125"
1617984000,"1,18961","1,19035","1,1893","1,19","1,1806209","1,189874","1,18895"
1617987600,"1,19","1,19105","1,18997","1,19063","1,1807045","1,1898345","1,18912875"
1617991200,"1,19063","1,19065","1,19005","1,19022","1,18078955","1,1897705","1,18935875"
1617994800,"1,19022","1,19058","1,19022","1,19031","1,18087355","1,189709","1,18946"
1617998400,"1,19031","1,19048","1,18972","1,18976","1,18095675","1,189601","1,18973125"
1618174800,"1,18893","1,19041","1,18892","1,18959","1,1810452","1,189529","1,1898825"
1618178400,"1,18959","1,19016","1,18959","1,18982","1,1811316","1,189493","1,1899925"
1618182000,"1,18982","1,19039","1,1896","1,1896","1,18121765","1,189439","1,18999125"
1618185600,"1,1896","1,1903","1,18943","1,18976","1,1813073","1,189407","1,18996125"
1618189200,"1,18976","1,18987","1,18863","1,18894","1,18139475","1,18939","1,18975"
1618192800,"1,18894","1,18902","1,18854","1,18899","1,1814811","1,189383","1,18959625"
1618196400,"1,18899","1,18931","1,18877","1,18926","1,1815675","1,1893525","1,189465"
1618200000,"1,18926","1,18929","1,18874","1,18881","1,18165425","1,1893645","1,18934625"
1618203600,"1,18881","1,18909","1,18843","1,18896","1,1817407","1,1893525","1,1892675"
1618207200,"1,18896","1,18942","1,18852","1,18854","1,18182455","1,1893605","1,1891075"
1618210800,"1,18854","1,1888","1,18719","1,18733","1,1818996","1,189252","1,18882375"
1618214400,"1,18733","1,18871","1,18713","1,18839","1,1819803","1,189292","1,1886525"
1618218000,"1,18839","1,19089","1,18838","1,19041","1,18207545","1,1893935","1,18883625"
1618221600,"1,19041","1,19183","1,19007","1,19099","1,1821769","1,189496","1,18908625"
1618225200,"1,19099","1,19154","1,19061","1,19064","1,1822765","1,1895475","1,18925875"
1618228800,"1,19064","1,1918","1,19027","1,19141","1,18237975","1,189618","1,18958375"
1618232400,"1,19141","1,19167","1,19034","1,19054","1,1824783","1,1896135","1,18978125"
1618236000,"1,19054","1,19178","1,19037","1,1907","1,18256825","1,1896375","1,19005125"
1618239600,"1,1907","1,19164","1,19052","1,19071","1,18265595","1,1896575","1,19047375"
1618243200,"1,19071","1,19192","1,19054","1,19158","1,1827407","1,1897485","1,1908725"
1618246800,"1,19158","1,19173","1,19136","1,19145","1,1828334","1,1898415","1,1910025"
1618250400,"1,19145","1,19154","1,19035","1,19053","1,1829185","1,189877","1,190945"
1618254000,"1,19053","1,19093","1,18989","1,19083","1,18300695","1,1899385","1,19096875"
1618257600,"1,19083","1,19124","1,19076","1,19103","1,18309935","1,190002","1,19092125"
1618261200,"1,19103","1,19151","1,19075","1,19121","1,18318785","1,1901155","1,191005"
1618264800,"1,19121","1,19151","1,19112","1,19125","1,1832682","1,1902285","1,19107375"
1618268400,"1,19125","1,19159","1,19109","1,19118","1,18335305","1,1903245","1,1911325"
1618272000,"1,19118","1,19121","1,19022","1,19041","1,1834302","1,1904045","1,19098625"
1618275600,"1,19041","1,19046","1,18971","1,18993","1,18351025","1,190453","1,19079625"
1618279200,"1,18993","1,19012","1,1896","1,18984","1,1835967","1,190518","1,19071"
1618282800,"1,18984","1,18993","1,189","1,18905","1,18367875","1,190604","1,1904875"
1618286400,"1,18905","1,18924","1,1886","1,18874","1,1837575","1,1906215","1,19020125"
1618290000,"1,18874","1,18938","1,18858","1,18931","1,1838407","1,1905665","1,18996375"
1618293600,"1,18931","1,19005","1,18829","1,18842","1,18392","1,190438","1,18961"
1618297200,"1,18842","1,19087","1,18842","1,19038","1,18400835","1,190425","1,18951"
1618300800,"1,19038","1,19045","1,18951","1,19016","1,1840945","1,1903625","1,18947875"
1618304400,"1,19016","1,19039","1,18931","1,18934","1,1841763","1,1903025","1,189405"
1618308000,"1,18934","1,18963","1,18877","1,18912","1,18425965","1,1902235","1,189315"
1618311600,"1,18912","1,1897","1,18849","1,18962","1,1843456","1,190169","1,18938625"
1618315200,"1,18962","1,19348","1,18766","1,19243","1,18444995","1,1902115","1,1898475"
1618318800,"1,19243","1,19429","1,19234","1,19353","1,1845588","1,1903155","1,190375"
1618322400,"1,19353","1,19406","1,1925","1,19261","1,1846557","1,1904195","1,19089875"
1618326000,"1,19261","1,19387","1,19235","1,19385","1,18475425","1,1905705","1,1913325"
1618329600,"1,19385","1,19435","1,19362","1,19379","1,1848593","1,1907085","1,19178625"
1618333200,"1,19379","1,19449","1,19377","1,19423","1,1849604","1,1908595","1,1923975"
1618336800,"1,19423","1,19481","1,19413","1,19466","1,1850653","1,19103","1,19309"
1618340400,"1,19466","1,19559","1,19441","1,19549","1,18517235","1,1912455","1,19382375"
1618344000,"1,19549","1,19549","1,19463","1,19473","1,1852734","1,1914615","1,19411125"
1618347600,"1,19473","1,19512","1,19429","1,19492","1,18537095","1,191711","1,194285"
1618351200,"1,19492","1,19515","1,19487","1,19487","1,1854655","1,1919625","1,1945675"
1618354800,"1,19487","1,19559","1,19487","1,19539","1,18555645","1,1922795","1,19476"
1618358400,"1,19539","1,19586","1,19537","1,19544","1,18564715","1,1926145","1,19496625"
1618362000,"1,19544","1,19613","1,19525","1,19577","1,1857394","1,1929375","1,19515875"
1618365600,"1,19577","1,19632","1,19549","1,19598","1,1858337","1,1933155","1,19532375"
1618369200,"1,19598","1,19628","1,19577","1,19583","1,18592465","1,193588","1,19536625"
1618372800,"1,19583","1,19641","1,19579","1,19626","1,1860181","1,193893","1,1955575"
1618376400,"1,19626","1,19659","1,19599","1,19643","1,18611265","1,1942475","1,19574625"
1618380000,"1,19643","1,19697","1,1963","1,19691","1,18620715","1,194637","1,19600125"
1618383600,"1,19691","1,19742","1,19556","1,19575","1,18629725","1,1949435","1,19604625"
1618387200,"1,19575","1,19719","1,19547","1,19667","1,1863948","1,1951555","1,1962"
1618390800,"1,19667","1,19697","1,19513","1,19569","1,1864874","1,1952635","1,19619"
1618394400,"1,19569","1,19622","1,1952","1,19532","1,18657495","1,195399","1,1961075"
1618398000,"1,19532","1,19601","1,19511","1,19588","1,1866646","1,1955005","1,19611375"
1618401600,"1,19588","1,19674","1,19566","1,19637","1,1867574","1,1956295","1,1961275"
1618405200,"1,19637","1,19701","1,19569","1,19571","1,18684715","1,1957035","1,1960375"
1618408800,"1,19571","1,19742","1,19528","1,19653","1,18694225","1,195797","1,19599"
1618412400,"1,19653","1,19762","1,19652","1,19745","1,1870407","1,195895","1,1962025"
1618416000,"1,19745","1,19874","1,19726","1,19851","1,18714225","1,196084","1,1964325"
1618419600,"1,19851","1,19855","1,19779","1,19792","1,1872424","1,196234","1,19671125"
1618423200,"1,19792","1,19797","1,19701","1,1971","1,18733895","1,1963455","1,19693375"
1618426800,"1,1971","1,19794","1,19696","1,19788","1,1874418","1,19647","1,19718375"
1618430400,"1,19788","1,19819","1,19755","1,19775","1,18754625","1,1965855","1,19735625"
1618434000,"1,19775","1,19813","1,19749","1,19788","1,18765185","1,196691","1,1976275"
1618437600,"1,19788","1,19845","1,19775","1,19809","1,18776335","1,1967965","1,1978225"
1618441200,"1,19809","1,19836","1,198","1,19832","1,1878748","1,196921","1,19793125"
1618444800,"1,19832","1,19888","1,19815","1,19862","1,1879882","1,197039","1,197945"
1618448400,"1,19862","1,199","1,19723","1,19741","1,1880943","1,197088","1,19788125"
1618452000,"1,19741","1,19771","1,19728","1,19735","1,1882002","1,19711","1,1979125"
1618455600,"1,19735","1,19759","1,19724","1,19746","1,18830735","1,1971955","1,19786"
1618459200,"1,19746","1,1975","1,19698","1,19703","1,1884122","1,1972135","1,19777"
1618462800,"1,19703","1,19778","1,19702","1,19735","1,18852225","1,1972965","1,19770375"
1618466400,"1,19735","1,19805","1,19725","1,19747","1,1886285","1,197404","1,19762625"
1618470000,"1,19747","1,19903","1,19747","1,198","1,18873475","1,19751","1,19758625"
1618473600,"1,198","1,19866","1,19733","1,19809","1,18884275","1,197596","1,19752"
1618477200,"1,19809","1,19932","1,19782","1,19789","1,18894725","1,197705","1,19758"
1618480800,"1,19789","1,1979","1,1962","1,19621","1,18904505","1,197689","1,1974375"
1618484400,"1,19621","1,19685","1,19617","1,19671","1,1891435","1,197652","1,19734375"
1618488000,"1,19671","1,19813","1,19572","1,19583","1,18924315","1,197518","1,19719375"
1618491600,"1,19583","1,19807","1,19561","1,19756","1,1893563","1,1975","1,19722"
1618495200,"1,19756","1,19839","1,19652","1,19707","1,1894673","1,1974985","1,19717"
1618498800,"1,19707","1,19764","1,19571","1,19627","1,18957725","1,197418","1,19695375"
1618502400,"1,19627","1,19736","1,19616","1,1971","1,1896891","1,1973855","1,19683"
1618506000,"1,1971","1,1971","1,1957","1,19672","1,18980235","1,1973275","1,19668375"
1618509600,"1,19672","1,19774","1,19665","1,19749","1,18991515","1,1972975","1,19684375"
1618513200,"1,19749","1,19757","1,19687","1,19741","1,1900228","1,197252","1,19693125"
1618516800,"1,19741","1,19757","1,19641","1,19645","1,19011565","1,1971435","1,19700875"
1618520400,"1,19645","1,19695","1,19623","1,19648","1,1901998","1,197097","1,19687375"
1618524000,"1,19648","1,19702","1,19647","1,1967","1,1902839","1,1970645","1,1968275"
1618527600,"1,1967","1,19702","1,19661","1,19693","1,1903636","1,197038","1,19691"
1618531200,"1,19693","1,19748","1,1956","1,19571","1,1904341","1,196972","1,19673625"
1618534800,"1,19571","1,19627","1,19527","1,19581","1,19050675","1,196895","1,1966225"
1618538400,"1,19581","1,19603","1,19504","1,19511","1,1905769","1,196777","1,196325"
1618542000,"1,19511","1,1958","1,19511","1,1957","1,1906488","1,196662","1,19611125"
1618545600,"1,1957","1,19641","1,19567","1,19634","1,19072535","1,1965745","1,1960975"
1618549200,"1,19634","1,19724","1,19623","1,19706","1,19080395","1,196533","1,19617"
1618552800,"1,19706","1,19706","1,19583","1,19623","1,190878","1,196534","1,19611125"
1618556400,"1,19623","1,19889","1,19601","1,19878","1,1909635","1,1966375","1,1963425"
1618560000,"1,19878","1,19885","1,19727","1,1978","1,19104555","1,196736","1,19660375"
1618563600,"1,1978","1,19801","1,19691","1,19781","1,1911293","1,1967485","1,19685375"
1618567200,"1,19781","1,19948","1,19762","1,19887","1,19121985","1,1968385","1,19732375"
1618570800,"1,19887","1,19918","1,19789","1,19828","1,19130995","1,196939","1,19764625"
1618574400,"1,19828","1,199","1,19772","1,19837","1,19139905","1,1970025","1,1979"
1618578000,"1,19837","1,19859","1,19771","1,19785","1,19148295","1,197059","1,19799875"
1618581600,"1,19785","1,19938","1,1975","1,19793","1,19157035","1,197081","1,19821125"
1618585200,"1,19793","1,19838","1,19748","1,19786","1,1916497","1,1971035","1,19809625"
1618588800,"1,19786","1,19806","1,19755","1,19806","1,1917331","1,197184","1,19812875"
1618592400,"1,19806","1,19835","1,19767","1,19767","1,19181505","1,1972435","1,19811125"
1618596000,"1,19767","1,19795","1,19724","1,19783","1,19190015","1,1973","1,19798125"
1618599600,"1,19783","1,19823","1,19781","1,1981","1,19198785","1,1973585","1,19795875"
1618603200,"1,1981","1,19828","1,19803","1,19817","1,1920643","1,1974815","1,19793375"
1618779600,"1,19721","1,19775","1,19721","1,1975","1,1921321","1,197566","1,19789"
1618783200,"1,1975","1,19771","1,19695","1,19714","1,19219865","1,1976675","1,19779125"
1618786800,"1,19714","1,19735","1,1968","1,19689","1,1922576","1,197727","1,19767"
1618790400,"1,19689","1,1975","1,19606","1,19614","1,19231055","1,197717","1,19743"
1618794000,"1,19614","1,19639","1,19425","1,19441","1,19235485","1,1975845","1,1970225"
1618797600,"1,19441","1,19536","1,19431","1,19523","1,19239545","1,1975345","1,1966975"
1618801200,"1,19523","1,19564","1,19521","1,19562","1,1924367","1,1973765","1,1963875"
1618804800,"1,19562","1,19592","1,19553","1,19586","1,19247905","1,1972795","1,19609875"
1618808400,"1,19586","1,19684","1,19581","1,19668","1,1925271","1,197223","1,19599625"
1618812000,"1,19668","1,19809","1,19631","1,19762","1,1925795","1,1971605","1,19605625"
1618815600,"1,19762","1,20209","1,19761","1,20197","1,1926525","1,197345","1,19669125"
1618819200,"1,20197","1,20325","1,20132","1,20251","1,19272895","1,197552","1,1974875"
1618822800,"1,20251","1,20393","1,20218","1,20376","1,1928112","1,1978475","1,19865625"
1618826400,"1,20376","1,20428","1,20307","1,20416","1,19289845","1,198159","1,1997725"
1618830000,"1,20416","1,2048","1,20315","1,20372","1,19298365","1,198452","1,200785"
1618833600,"1,20372","1,20407","1,20306","1,20403","1,1930684","1,1987505","1,20180625"
1618837200,"1,20403","1,20407","1,20205","1,20249","1,1931438","1,1989915","1,2025325"
1618840800,"1,20249","1,20358","1,20151","1,20212","1,1932193","1,199206","1,203095"
1618844400,"1,20212","1,20322","1,20174","1,20278","1,1932937","1,19944","1,20319625"
1618848000,"1,20278","1,20388","1,20269","1,20382","1,19336975","1,1997225","1,20336"
1618851600,"1,20382","1,20409","1,2034","1,20353","1,19344525","1,200024","1,20333125"
1618855200,"1,20353","1,20398","1,20332","1,2039","1,1935186","1,200362","1,20329875"
1618858800,"1,2039","1,20391","1,20337","1,20373","1,19359265","1,200704","1,2033"
1618862400,"1,20373","1,20381","1,20335","1,20363","1,1936685","1,2010785","1,20325"
1618866000,"1,20363","1,2038","1,20311","1,20368","1,19374105","1,201542","1,20339875"
1618869600,"1,20368","1,20388","1,20359","1,20383","1,19380995","1,201972","1,2036125"
1618873200,"1,20383","1,20437","1,2037","1,20427","1,1938867","1,2024045","1,20379875"
1618876800,"1,20427","1,20455","1,20381","1,20391","1,1939651","1,202807","1,20381"
1618880400,"1,20391","1,20477","1,20374","1,20446","1,1940462","1,203196","1,20392625"
1618884000,"1,20446","1,2055","1,20434","1,20547","1,1941407","1,2035885","1,2041225"
1618887600,"1,20547","1,20717","1,20521","1,20667","1,19423795","1,2038235","1,20449"
1618891200,"1,20667","1,20676","1,20608","1,20632","1,1943385","1,204014","1,20482625"
1618894800,"1,20632","1,20641","1,20572","1,20607","1,19443455","1,2041295","1,205125"
1618898400,"1,20607","1,2074","1,20483","1,20728","1,19453595","1,2042855","1,20555625"
1618902000,"1,20728","1,20798","1,20639","1,20692","1,19463435","1,2044455","1,2058875"
1618905600,"1,20692","1,20723","1,20627","1,20686","1,1947354","1,204587","1,20625625"
1618909200,"1,20686","1,2071","1,20522","1,20579","1,19483115","1,204752","1,2064225"
1618912800,"1,20579","1,20599","1,20443","1,2049","1,19492075","1,204891","1,20635125"
1618916400,"1,2049","1,20593","1,20473","1,20542","1,19501235","1,205023","1,206195"
1618920000,"1,20542","1,20542","1,20262","1,20347","1,19509335","1,2050055","1,20583875"
1618923600,"1,20347","1,20498","1,20309","1,20432","1,19517845","1,205045","1,20562"
1618927200,"1,20432","1,20566","1,20395","1,20488","1,19526215","1,205094","1,20532"
1618930800,"1,20488","1,20506","1,20328","1,20437","1,1953421","1,205126","1,20500125"
1618934400,"1,20437","1,20442","1,20255","1,20303","1,19541665","1,205096","1,2045225"
1618938000,"1,20303","1,20334","1,20225","1,20272","1,19549795","1,205048","1,20413875"
1618941600,"1,20272","1,20305","1,20234","1,20303","1,1955821","1,205008","1,203905"
1618945200,"1,20303","1,20371","1,20286","1,20333","1,19565885","1,204961","1,20364375"
1618948800,"1,20333","1,20365","1,20299","1,20343","1,1957297","1,204937","1,20363875"
1618952400,"1,20343","1,20354","1,20283","1,20335","1,19579795","1,2048815","1,2035175"
1618956000,"1,20335","1,20369","1,20323","1,20335","1,1958652","1,2047755","1,20332625"
1618959600,"1,20335","1,20356","1,20306","1,20324","1,19592955","1,204604","1,203185"
1618963200,"1,20324","1,20437","1,20311","1,20348","1,19598615","1,204462","1,20324125"
1618966800,"1,20348","1,2042","1,20313","1,20369","1,1960456","1,204343","1,2033625"
1618970400,"1,20369","1,20379","1,20283","1,20324","1,19610335","1,204141","1,20338875"
1618974000,"1,20324","1,20335","1,20294","1,20307","1,196162","1,2039485","1,20335625"
1618977600,"1,20307","1,2031","1,20246","1,20275","1,19621945","1,203743","1,20327125"
1618981200,"1,20275","1,20338","1,20259","1,20309","1,1962778","1,203608","1,20323875"
1618984800,"1,20309","1,20355","1,20254","1,20287","1,19633465","1,2035065","1,20317875"
1618988400,"1,20287","1,20287","1,20033","1,20113","1,1963826","1,203292","1,202915"
1618992000,"1,20113","1,20155","1,20037","1,20061","1,19642605","1,203149","1,20255625"
1618995600,"1,20061","1,20161","1,20008","1,20071","1,19647445","1,2029685","1,20218375"
1618999200,"1,20071","1,2011","1,19983","1,20097","1,1965266","1,202773","1,2019"
1619002800,"1,20097","1,20111","1,20033","1,20067","1,19657655","1,202588","1,2016"
1619006400,"1,20067","1,20152","1,20035","1,2014","1,19663155","1,2025065","1,20143125"
1619010000,"1,2014","1,20142","1,1999","1,20114","1,19669085","1,2024275","1,2011875"
1619013600,"1,20114","1,20321","1,20014","1,20281","1,19675925","1,2024165","1,20118"
1619017200,"1,20281","1,20392","1,20258","1,20333","1,19682655","1,2024165","1,201455"
1619020800,"1,20333","1,20346","1,20275","1,20275","1,19689745","1,2023825","1,2017225"
1619024400,"1,20275","1,20323","1,20267","1,20283","1,1969656","1,2023565","1,2019875"
1619028000,"1,20283","1,20313","1,20266","1,2029","1,1970382","1,202334","1,20222875"
1619031600,"1,2029","1,20352","1,20277","1,20344","1,1971079","1,202344","1,202575"
1619035200,"1,20344","1,20359","1,20327","1,20343","1,1971871","1,2023415","1,20282875"
1619038800,"1,20343","1,20356","1,20285","1,20354","1,1972629","1,202334","1,20312875"
1619042400,"1,20354","1,20357","1,20333","1,20348","1,1973356","1,202346","1,2032125"
1619046000,"1,20348","1,20379","1,20344","1,20373","1,1974062","1,202379","1,2032625"
1619049600,"1,20373","1,20399","1,20325","1,20367","1,19747455","1,202425","1,2033775"
1619053200,"1,20367","1,20444","1,20355","1,2042","1,1975424","1,2024805","1,20354875"
1619056800,"1,2042","1,20468","1,20412","1,20467","1,19761465","1,2025705","1,20377"
1619060400,"1,20467","1,20469","1,20352","1,20364","1,1976813","1,202696","1,203795"
1619064000,"1,20364","1,20374","1,20322","1,20337","1,19774935","1,202834","1,2037875"
1619067600,"1,20337","1,20373","1,20308","1,20338","1,1978183","1,2029675","1,2037675"
1619071200,"1,20338","1,20454","1,20293","1,20418","1,1978901","1,203128","1,203855"
1619074800,"1,20418","1,20496","1,20389","1,20443","1,19796425","1,203316","1,2039425"
1619078400,"1,20443","1,2045","1,20241","1,20261","1,1980285","1,2033765","1,20381"
1619082000,"1,20261","1,20427","1,2022","1,20418","1,1981047","1,2035285","1,2038075"
1619085600,"1,20418","1,20556","1,20416","1,20504","1,19818495","1,20364","1,20385375"
1619089200,"1,20504","1,20592","1,20422","1,20448","1,19826105","1,2036975","1,20395875"
1619092800,"1,20448","1,20665","1,20418","1,20644","1,1983492","1,203882","1,2043425"
1619096400,"1,20644","1,20697","1,20188","1,20302","1,1984195","1,2038915","1,2042975"
1619100000,"1,20302","1,20318","1,20026","1,20225","1,19848805","1,203859","1,20405625"
1619103600,"1,20225","1,20231","1,20079","1,20112","1,198557","1,203743","1,2036425"
1619107200,"1,20112","1,20165","1,2006","1,20087","1,1986194","1,203615","1,203425"
1619110800,"1,20087","1,20128","1,20026","1,20083","1,1986715","1,2034795","1,20300625"
1619114400,"1,20083","1,20091","1,19937","1,20077","1,1987204","1,203344","1,2024725"
1619118000,"1,20077","1,20176","1,20032","1,20135","1,19877395","1,203225","1,20208125"
1619121600,"1,20135","1,20168","1,20129","1,20145","1,19882415","1,203114","1,2014575"
1619125200,"1,20145","1,20174","1,2013","1,20162","1,19887955","1,202985","1,2012825"
1619128800,"1,20162","1,20177","1,20143","1,20149","1,1989335","1,202826","1,2011875"
1619132400,"1,20149","1,20165","1,20129","1,20143","1,1989871","1,2027155","1,20122625"
1619136000,"1,20143","1,20206","1,20128","1,20205","1,19903945","1,2026495","1,20137375"
1619139600,"1,20205","1,20264","1,2018","1,20254","1,1990949","1,2026075","1,2015875"
1619143200,"1,20254","1,20259","1,20183","1,20216","1,19915305","1,2025065","1,20176125"
1619146800,"1,20216","1,20241","1,20198","1,20214","1,1992096","1,202392","1,20186"
1619150400,"1,20214","1,20276","1,20209","1,20267","1,1992678","1,202395","1,2020125"
1619154000,"1,20267","1,20299","1,20245","1,20293","1,1993264","1,2023325","1,20217625"
1619157600,"1,20293","1,20369","1,20227","1,2035","1,19938765","1,2022555","1,2024275"
1619161200,"1,2035","1,20563","1,20333","1,2054","1,19945875","1,2023015","1,20292375"
1619164800,"1,2054","1,2061","1,20521","1,20588","1,1995361","1,2022735","1,2034025"
1619168400,"1,20588","1,20618","1,20551","1,20562","1,19961455","1,2024035","1,2037875"
1619172000,"1,20562","1,20588","1,2049","1,20572","1,19969395","1,202577","1,2042325"
1619175600,"1,20572","1,20624","1,20518","1,20583","1,19977785","1,2028125","1,20469375"
1619179200,"1,20583","1,20757","1,20572","1,20717","1,19987","1,2031275","1,20525625"
1619182800,"1,20717","1,20742","1,20601","1,20614","1,19995415","1,203393","1,2056575"
1619186400,"1,20614","1,20667","1,20462","1,20493","1,2000367","1,203601","1,20583625"
1619190000,"1,20493","1,20707","1,20487","1,20682","1,2001189","1,2038745","1,20601375"
1619193600,"1,20682","1,20774","1,20681","1,20767","1,20020645","1,2041855","1,2062375"
1619197200,"1,20767","1,20867","1,20743","1,20857","1,2003026","1,204533","1,20660625"
1619200800,"1,20857","1,20933","1,20853","1,20925","1,20040325","1,204921","1,2070475"
1619204400,"1,20925","1,21001","1,20918","1,20999","1,2005051","1,205349","1,2075675"
1619208000,"1,20999","1,21","1,20939","1,20968","1,20059135","1,2057305","1,20788125"
1619384400,"1,20914","1,20986","1,20914","1,20941","1,20067075","1,206074","1,20829"
1619388000,"1,20941","1,20972","1,20905","1,2092","1,2007537","1,206426","1,20882375"
1619391600,"1,2092","1,2095","1,20888","1,20894","1,20082915","1,206766","1,20908875"
1619395200,"1,20894","1,21053","1,20885","1,21031","1,20091175","1,207148","1,20941875"
1619398800,"1,21031","1,21119","1,21031","1,21102","1,2009957","1,2075525","1,209725"
1619402400,"1,21102","1,21137","1,21067","1,21131","1,20107895","1,207943","1,2099825"
1619406000,"1,21131","1,21169","1,21092","1,21101","1,20115655","1,2082235","1,21011"
1619409600,"1,21101","1,21132","1,21071","1,21081","1,20123695","1,20847","1,21025125"
1619413200,"1,21081","1,21119","1,21062","1,21066","1,20131565","1,208722","1,2104075"
1619416800,"1,21066","1,21154","1,20916","1,20928","1,2013877","1,2089","1,2104175"
1619420400,"1,20928","1,21033","1,20888","1,20972","1,20145935","1,2090945","1,210515"
1619424000,"1,20972","1,21028","1,20902","1,20997","1,201532","1,2092345","1,2104725"
1619427600,"1,20997","1,21096","1,20949","1,20961","1,2016012","1,209408","1,21029625"
